".\VolumeSampling.exe -i .\model1.obj -o model1.vtk --viscosity 0.05 -r 0.03 -s "0.74 0.74 0.74""
"id","Points:0","Points:1","Points:2"
3943,0.475,0.258878,-0.144576
3944,-0.475,0.305546,-0.164623
3945,-0.436623,0.308288,-0.176773
3946,-0.387019,0.311502,-0.174452
3947,-0.339403,0.312752,-0.17252
3948,-0.290859,0.313093,-0.172229
3949,-0.242436,0.313543,-0.171767
3950,-0.193977,0.313792,-0.171551
3951,-0.145622,0.314098,-0.171396
3952,-0.0973678,0.314395,-0.171258
3953,-0.0491999,0.314682,-0.171009
3954,-0.00102013,0.315053,-0.17064
3955,0.0471214,0.315623,-0.170292
3956,0.095128,0.316136,-0.170053
3957,0.142995,0.316952,-0.169953
3958,0.190667,0.317792,-0.169987
3959,0.238248,0.318864,-0.169931
3960,0.285901,0.319872,-0.169393
3961,0.333336,0.320942,-0.17057
3962,0.380548,0.321887,-0.170285
3963,0.427141,0.327759,-0.172068
3964,0.475,0.309233,-0.170324
3965,-0.475,0.349987,-0.140094
3966,-0.416533,0.352089,-0.15431
3967,-0.367139,0.355393,-0.147508
3968,-0.316926,0.355352,-0.147979
3969,-0.267642,0.356059,-0.147292
3970,-0.218518,0.356204,-0.147025
3971,-0.169786,0.356544,-0.146826
3972,-0.121294,0.356808,-0.146692
3973,-0.0729616,0.357104,-0.14646
3974,-0.0246331,0.35736,-0.14598
3975,0.0238582,0.357952,-0.145266
3976,0.0724254,0.358794,-0.144443
3977,0.120334,0.360339,-0.144269
3978,0.167679,0.361879,-0.144788
3979,0.214804,0.363241,-0.145337
3980,0.262175,0.364413,-0.145468
3981,0.31013,0.365252,-0.145161
3982,0.356659,0.367361,-0.144886
3983,0.400904,0.371709,-0.145483
3984,0.449425,0.375065,-0.146537
3985,0.475,0.345896,-0.144711
3986,-0.475,0.388784,-0.167439
3987,-0.435255,0.40152,-0.173736
3988,-0.38664,0.395982,-0.171766
3989,-0.337521,0.397413,-0.172449
3990,-0.29011,0.398072,-0.171634
3991,-0.24174,0.397886,-0.171281
3992,-0.193468,0.398198,-0.171017
3993,-0.145159,0.398391,-0.17111
3994,-0.0969835,0.398657,-0.170971
3995,-0.0488608,0.398888,-0.170735
3996,-0.000746482,0.399009,-0.170242
3997,0.0477421,0.398878,-0.169442
3998,0.0975873,0.399356,-0.167365
3999,0.14679,0.405739,-0.165936
4000,0.191694,0.406998,-0.169092
4001,0.23781,0.409324,-0.171275
4002,0.287483,0.407239,-0.169989
4003,0.338122,0.410758,-0.169029
4004,0.383859,0.41737,-0.167817
4005,0.43039,0.425446,-0.169128
4006,0.475,0.398861,-0.168864
4007,-0.475,0.430873,-0.133182
4008,-0.475,0.43433,-0.168995
4009,-0.414274,0.440898,-0.145569
4010,-0.363832,0.438916,-0.147498
4011,-0.315058,0.445894,-0.147034
4012,-0.266209,0.442968,-0.146884
4013,-0.217572,0.44398,-0.146447
4014,-0.169037,0.443576,-0.146349
4015,-0.120681,0.443881,-0.146134
4016,-0.0723072,0.444209,-0.145636
4017,-0.0237632,0.44389,-0.144929
4018,0.0252238,0.442101,-0.143411
4019,0.075895,0.437585,-0.140232
4020,0.127271,0.455586,-0.13627
4021,0.164988,0.487262,-0.145213
4022,0.208893,0.450954,-0.152413
4023,0.260789,0.448309,-0.151427
4024,0.314982,0.447243,-0.144071
4025,0.363016,0.465045,-0.140858
4026,0.411909,0.470494,-0.142194
4027,0.471422,0.473536,-0.147944
4028,0.475,0.43673,-0.143984
4029,-0.467625,0.469792,-0.165141
4030,-0.43028,0.475,-0.168613
4031,-0.385703,0.475,-0.171977
4032,-0.339246,0.475,-0.171454
4033,-0.28968,0.475,-0.171326
4034,-0.241927,0.475,-0.170539
4035,-0.193228,0.475,-0.170358
4036,-0.145036,0.475,-0.170406
4037,-0.0968728,0.475,-0.170214
4038,-0.0487067,0.475,-0.169837
4039,-0.00060257,0.475,-0.169518
4040,0.0467546,0.475,-0.169559
4041,0.0920375,0.475,-0.172215
4042,0.135207,0.475,-0.176591
4043,0.195108,0.488749,-0.162691
4044,0.242056,0.495324,-0.159514
4045,0.285189,0.491592,-0.167125
4046,0.324232,0.471693,-0.165073
4047,0.380177,0.511925,-0.164197
4048,0.428035,0.525441,-0.171998
4049,0.477241,0.511154,-0.167978
4050,0.358262,0.549925,-0.14711
4051,0.39948,0.562413,-0.145229
4052,0.456175,0.558595,-0.147417
4053,0.49462,0.543401,-0.142017
4054,-0.511874,-0.488361,-0.0984909
4055,-0.476121,-0.441053,-0.108105
4056,-0.431612,-0.473096,-0.102702
4057,-0.366626,-0.448035,-0.102374
4058,-0.318551,-0.460294,-0.101997
4059,-0.272446,-0.488099,-0.0973856
4060,-0.225836,-0.493718,-0.0940564
4061,-0.181722,-0.483547,-0.0908795
4062,-0.136654,-0.487958,-0.0867987
4063,-0.0677275,-0.475,-0.105626
4064,-0.024511,-0.475,-0.100326
4065,0.0209365,-0.475,-0.0970476
4066,0.069203,-0.475,-0.0971258
4067,0.118533,-0.475,-0.0976134
4068,0.168011,-0.475,-0.098133
4069,0.217381,-0.475,-0.0980612
4070,0.267415,-0.475,-0.0978909
4071,0.31823,-0.475,-0.0977639
4072,0.370461,-0.475,-0.0956752
4073,0.428486,-0.475,-0.0956411
4074,0.48286,-0.475131,-0.0959116
4075,0.524599,-0.481483,-0.0953114
4076,-0.533351,-0.446443,-0.118476
4077,-0.465702,-0.454535,-0.130017
4078,-0.401981,-0.4656,-0.122928
4079,-0.354331,-0.459499,-0.13074
4080,-0.29099,-0.45527,-0.127688
4081,-0.244347,-0.451749,-0.125113
4082,-0.191542,-0.452361,-0.128426
4083,-0.146099,-0.489058,-0.125383
4084,-0.108707,-0.463828,-0.112836
4085,-0.0574222,-0.438028,-0.117423
4086,-0.00534554,-0.443212,-0.120157
4087,0.0446457,-0.445959,-0.121488
4088,0.0942261,-0.446006,-0.122368
4089,0.143657,-0.445435,-0.122821
4090,0.193258,-0.445238,-0.1231
4091,0.243216,-0.445466,-0.123012
4092,0.293901,-0.445753,-0.122695
4093,0.346076,-0.445691,-0.121669
4094,0.40041,-0.454306,-0.122529
4095,0.459218,-0.444519,-0.12081
4096,0.51898,-0.438233,-0.118308
4097,0.560574,-0.451658,-0.123051
4098,-0.538368,-0.400844,-0.0935023
4099,-0.501614,-0.401118,-0.101438
4100,-0.426977,-0.41486,-0.104184
4101,-0.377669,-0.416067,-0.100523
4102,-0.322724,-0.407932,-0.100218
4103,-0.271795,-0.410832,-0.0990665
4104,-0.221875,-0.409539,-0.099556
4105,-0.172651,-0.412124,-0.0993478
4106,-0.125346,-0.411092,-0.0979067
4107,-0.0813568,-0.409384,-0.0929513
4108,-0.0305622,-0.401328,-0.095045
4109,0.0207009,-0.401,-0.0976878
4110,0.0701289,-0.401288,-0.0982829
4111,0.119281,-0.401265,-0.0984161
4112,0.168681,-0.401091,-0.098505
4113,0.21866,-0.401085,-0.0986231
4114,0.269205,-0.401472,-0.0984618
4115,0.32084,-0.402437,-0.097856
4116,0.374101,-0.405028,-0.0978324
4117,0.428164,-0.408834,-0.0943131
4118,0.494937,-0.397898,-0.0967889
4119,0.556524,-0.400793,-0.0984871
4120,-0.531629,-0.360561,-0.119275
4121,-0.463912,-0.374217,-0.133201
4122,-0.405072,-0.376817,-0.13077
4123,-0.351531,-0.371354,-0.126129
4124,-0.298632,-0.369308,-0.125271
4125,-0.248115,-0.368865,-0.123953
4126,-0.198973,-0.367631,-0.122837
4127,-0.150712,-0.365912,-0.121437
4128,-0.102564,-0.364025,-0.120623
4129,-0.0534864,-0.3623,-0.120858
4130,-0.00384404,-0.361284,-0.12185
4131,0.0455655,-0.360703,-0.122655
4132,0.0947548,-0.36053,-0.123118
4133,0.144016,-0.360472,-0.123401
4134,0.193548,-0.360625,-0.123556
4135,0.243554,-0.361118,-0.123577
4136,0.294371,-0.362289,-0.123314
4137,0.346447,-0.364637,-0.122856
4138,0.399362,-0.367959,-0.121545
4139,0.452905,-0.37431,-0.116112
4140,0.519681,-0.34775,-0.114702
4141,0.559314,-0.360104,-0.119431
4142,-0.500959,-0.336322,-0.104569
4143,-0.457764,-0.321519,-0.10807
4144,-0.408149,-0.329579,-0.114771
4145,-0.36369,-0.32735,-0.10232
4146,-0.316941,-0.326636,-0.10128
4147,-0.269336,-0.325924,-0.0999202
4148,-0.221275,-0.324786,-0.0987621
4149,-0.173177,-0.323686,-0.0980002
4150,-0.124893,-0.322312,-0.0974645
4151,-0.0763753,-0.321218,-0.0973959
4152,-0.0276787,-0.320364,-0.0975369
4153,0.0211691,-0.319819,-0.0978249
4154,0.0701242,-0.31926,-0.098217
4155,0.11919,-0.319017,-0.098509
4156,0.168346,-0.319069,-0.0987177
4157,0.217573,-0.319437,-0.0988185
4158,0.266844,-0.320278,-0.0987367
4159,0.315982,-0.321727,-0.0983851
4160,0.364956,-0.323753,-0.0977967
4161,0.41517,-0.326968,-0.0950853
4162,0.481895,-0.310875,-0.100557
4163,0.468102,-0.338426,-0.0754526
4164,-0.497903,-0.283821,-0.123765
4165,-0.453796,-0.290729,-0.143876
4166,-0.395394,-0.287055,-0.129193
4167,-0.344933,-0.284884,-0.126598
4168,-0.295154,-0.283567,-0.124539
4169,-0.245983,-0.282239,-0.123454
4170,-0.197186,-0.281035,-0.122801
4171,-0.14853,-0.280002,-0.122454
4172,-0.0998992,-0.279162,-0.122371
4173,-0.0512708,-0.278517,-0.122436
4174,-0.00260024,-0.278078,-0.122464
4175,0.0460909,-0.277716,-0.12293
4176,0.0948421,-0.277528,-0.12308
4177,0.143779,-0.277537,-0.123279
4178,0.192821,-0.277737,-0.123532
4179,0.241991,-0.278268,-0.123668
4180,0.291313,-0.279253,-0.123626
4181,0.340768,-0.280931,-0.123262
4182,0.389744,-0.283374,-0.122328
4183,0.43808,-0.287386,-0.117887
4184,0.49828,-0.272213,-0.11724
4185,-0.445644,-0.255154,-0.113449
4186,-0.490958,-0.227844,-0.100342
4187,-0.408035,-0.238417,-0.109131
4188,-0.365841,-0.242519,-0.101684
4189,-0.318171,-0.240397,-0.100722
4190,-0.269567,-0.239302,-0.0993362
4191,-0.220682,-0.238385,-0.0987687
4192,-0.172027,-0.23767,-0.0983695
4193,-0.123476,-0.237024,-0.098187
4194,-0.0750027,-0.236506,-0.0981595
4195,-0.0265152,-0.236086,-0.0981445
4196,0.0220126,-0.235825,-0.0982874
4197,0.0705492,-0.235695,-0.0985178
4198,0.119204,-0.2357,-0.0984756
4199,0.167993,-0.235877,-0.0986858
4200,0.216814,-0.236237,-0.09884
4201,0.265499,-0.236884,-0.0989235
4202,0.313786,-0.23787,-0.0987148
4203,0.361272,-0.23888,-0.098561
4204,0.406858,-0.240838,-0.0969227
4205,0.45106,-0.241732,-0.101064
4206,0.486613,-0.239912,-0.085855
4207,-0.490318,-0.199767,-0.130934
4208,-0.439164,-0.198758,-0.131292
4209,-0.387584,-0.196914,-0.128042
4210,-0.340145,-0.196339,-0.124697
4211,-0.29217,-0.196243,-0.123689
4212,-0.243829,-0.195638,-0.12298
4213,-0.19548,-0.195142,-0.122743
4214,-0.147119,-0.19466,-0.122525
4215,-0.0987639,-0.194242,-0.122529
4216,-0.0504104,-0.193915,-0.122496
4217,-0.00200358,-0.193697,-0.122595
4218,0.0464079,-0.193636,-0.122761
4219,0.0948513,-0.19369,-0.122854
4220,0.143473,-0.193855,-0.12286
4221,0.192183,-0.19417,-0.123085
4222,0.240961,-0.194582,-0.123586
4223,0.289856,-0.195156,-0.123618
4224,0.339197,-0.195811,-0.123571
4225,0.389734,-0.196495,-0.122292
4226,0.445399,-0.193685,-0.125549
4227,0.483691,-0.202793,-0.106997
4228,-0.461373,-0.143973,-0.10785
4229,-0.487391,-0.168055,-0.105847
4230,-0.409867,-0.152697,-0.104909
4231,-0.363907,-0.152477,-0.101182
4232,-0.316149,-0.152571,-0.0996763
4233,-0.267905,-0.152533,-0.0989181
4234,-0.219452,-0.152362,-0.0984815
4235,-0.171022,-0.152114,-0.0982661
4236,-0.122653,-0.151834,-0.0982589
4237,-0.0743513,-0.151588,-0.098248
4238,-0.0260523,-0.151418,-0.0982658
4239,0.0222407,-0.151347,-0.0983674
4240,0.0705531,-0.15139,-0.0983916
4241,0.118942,-0.151546,-0.0983839
4242,0.167426,-0.151818,-0.098447
4243,0.215942,-0.152275,-0.0986498
4244,0.26446,-0.152857,-0.0988617
4245,0.313019,-0.153585,-0.0987889
4246,0.361973,-0.154672,-0.0985873
4247,0.411783,-0.156699,-0.0970707
4248,0.473474,-0.147686,-0.114742
4249,0.495966,-0.155369,-0.08445
4250,-0.482244,-0.121271,-0.141337
4251,-0.432963,-0.103307,-0.126034
4252,-0.387876,-0.109457,-0.126809
4253,-0.340673,-0.109139,-0.124088
4254,-0.29249,-0.10956,-0.12325
4255,-0.243876,-0.10965,-0.122658
4256,-0.195256,-0.109587,-0.122363
4257,-0.146747,-0.109431,-0.122349
4258,-0.0983909,-0.109248,-0.122472
4259,-0.0501059,-0.109086,-0.12247
4260,-0.00187402,-0.109018,-0.122581
4261,0.0463263,-0.109072,-0.122645
4262,0.0945707,-0.109212,-0.122593
4263,0.142875,-0.109487,-0.122615
4264,0.191202,-0.10997,-0.12283
4265,0.239485,-0.110626,-0.122993
4266,0.287548,-0.111438,-0.123506
4267,0.335229,-0.112464,-0.123262
4268,0.382192,-0.113669,-0.123266
4269,0.428208,-0.118821,-0.119752
4270,0.475,-0.103883,-0.121249
4271,-0.466112,-0.0613031,-0.107033
4272,-0.486947,-0.0938032,-0.109463
4273,-0.417319,-0.0644783,-0.100589
4274,-0.368084,-0.0665047,-0.100053
4275,-0.317752,-0.0667288,-0.0991486
4276,-0.268306,-0.0669639,-0.098589
4277,-0.219398,-0.0669851,-0.0982682
4278,-0.170797,-0.0669182,-0.0981441
4279,-0.122398,-0.0668225,-0.0982037
4280,-0.074134,-0.0667196,-0.0982639
4281,-0.0259489,-0.0666579,-0.0983871
4282,0.0221871,-0.0666894,-0.098418
4283,0.0703325,-0.0668008,-0.0983785
4284,0.118511,-0.0669898,-0.0983794
4285,0.166705,-0.0673516,-0.0983936
4286,0.214946,-0.0678945,-0.0983543
4287,0.26325,-0.068579,-0.0984965
4288,0.311626,-0.0694763,-0.0985039
4289,0.360574,-0.0703829,-0.0978889
4290,0.410352,-0.0733784,-0.0964926
4291,0.475,-0.0777007,-0.0834905
4292,0.475,-0.0491547,-0.106777
4293,-0.482847,-0.0224902,-0.128061
4294,-0.435951,-0.024572,-0.123539
4295,-0.388383,-0.0256708,-0.124797
4296,-0.340726,-0.0252962,-0.123576
4297,-0.292104,-0.0249144,-0.12288
4298,-0.243443,-0.0246901,-0.122454
4299,-0.194879,-0.0245206,-0.12226
4300,-0.14645,-0.0244037,-0.122274
4301,-0.0981629,-0.0243077,-0.122387
4302,-0.0499884,-0.0242506,-0.122584
4303,-0.00191913,-0.0242823,-0.122707
4304,0.0461418,-0.0243527,-0.122628
4305,0.0942027,-0.0244865,-0.122617
4306,0.142211,-0.0247454,-0.122761
4307,0.190185,-0.0251845,-0.122617
4308,0.238124,-0.0258073,-0.122651
4309,0.285843,-0.0266037,-0.123021
4310,0.33326,-0.0275853,-0.122893
4311,0.380438,-0.0287738,-0.122159
4312,0.427414,-0.0313802,-0.119806
4313,0.475,-0.0156373,-0.127484
4314,-0.487565,0.0105008,-0.104643
4315,-0.451553,0.0256745,-0.0936253
4316,-0.408089,0.0185554,-0.0995598
4317,-0.362924,0.0180204,-0.0995802
4318,-0.315615,0.0177937,-0.0987908
4319,-0.267452,0.0178125,-0.0984629
4320,-0.21901,0.0178981,-0.0982642
4321,-0.170574,0.0179839,-0.0982198
4322,-0.122244,0.0180541,-0.0982752
4323,-0.0740404,0.0180921,-0.0984245
4324,-0.025953,0.0180896,-0.0985364
4325,0.022061,0.0180361,-0.0984824
4326,0.0700831,0.0179581,-0.0984744
4327,0.118027,0.01779,-0.0985262
4328,0.165895,0.0174912,-0.0984427
4329,0.21368,0.0170658,-0.0982936
4330,0.261209,0.0164587,-0.0982608
4331,0.308166,0.0157299,-0.0981898
4332,0.35433,0.0149992,-0.0975385
4333,0.398918,0.0146864,-0.0966749
4334,0.443286,0.00946247,-0.0859381
4335,0.475,0.0260315,-0.103812
4336,-0.494996,0.0446781,-0.132821
4337,-0.443581,0.0665082,-0.124696
4338,-0.390804,0.0608116,-0.124759
4339,-0.340808,0.0602557,-0.123613
4340,-0.291833,0.0602061,-0.123
4341,-0.243174,0.0603013,-0.122679
4342,-0.194682,0.0603955,-0.12253
4343,-0.146308,0.0604599,-0.122521
4344,-0.0980634,0.0605002,-0.122658
4345,-0.0499576,0.0605067,-0.122773
4346,-0.00196906,0.0604982,-0.122848
4347,0.0460081,0.0604618,-0.122603
4348,0.0939338,0.0603806,-0.122877
4349,0.141732,0.0602156,-0.122797
4350,0.189497,0.059954,-0.122703
4351,0.237179,0.0595648,-0.122726
4352,0.284708,0.0590491,-0.122789
4353,0.332053,0.0584688,-0.123075
4354,0.379496,0.0580079,-0.122587
4355,0.428129,0.05549,-0.120885
4356,0.475,0.063005,-0.124042
4357,-0.49111,0.0786916,-0.111041
4358,-0.474818,0.112547,-0.0843164
4359,-0.417296,0.100425,-0.102187
4360,-0.366179,0.0999733,-0.0995421
4361,-0.316417,0.101403,-0.0990523
4362,-0.267394,0.102088,-0.0987001
4363,-0.218763,0.102456,-0.0985579
4364,-0.170346,0.102654,-0.0984519
4365,-0.122072,0.102767,-0.0984736
4366,-0.0739336,0.10284,-0.098565
4367,-0.0259133,0.102885,-0.0986171
4368,0.0220337,0.102927,-0.0985496
4369,0.069953,0.102923,-0.0985394
4370,0.117749,0.102854,-0.0986093
4371,0.165453,0.102739,-0.0984796
4372,0.213027,0.10252,-0.0984026
4373,0.260341,0.102196,-0.0982853
4374,0.307143,0.101792,-0.0982746
4375,0.353033,0.101295,-0.0981432
4376,0.39722,0.101199,-0.0979734
4377,0.439971,0.0987849,-0.093629
4378,0.475,0.104287,-0.100931
4379,-0.475,0.152271,-0.119176
4380,-0.434205,0.140831,-0.128349
4381,-0.385718,0.142076,-0.125885
4382,-0.338546,0.14344,-0.12389
4383,-0.29065,0.144247,-0.123489
4384,-0.242519,0.144695,-0.123113
4385,-0.194293,0.144945,-0.122901
4386,-0.146058,0.145102,-0.122784
4387,-0.0978929,0.145204,-0.122803
4388,-0.0498422,0.145286,-0.12287
4389,-0.00188447,0.145382,-0.122799
4390,0.0460316,0.145462,-0.122756
4391,0.0938675,0.145496,-0.122792
4392,0.141585,0.145498,-0.122782
4393,0.189241,0.145475,-0.122718
4394,0.236808,0.145366,-0.122663
4395,0.284331,0.145179,-0.122677
4396,0.331793,0.145014,-0.123013
4397,0.379462,0.144746,-0.123118
4398,0.428486,0.145963,-0.122413
4399,0.475,0.141824,-0.122885
4400,-0.475,0.189522,-0.0957935
4401,-0.439711,0.189206,-0.103767
4402,-0.398718,0.186312,-0.103132
4403,-0.35654,0.187032,-0.0997178
4404,-0.311764,0.187118,-0.0992567
4405,-0.265284,0.187177,-0.0988911
4406,-0.217784,0.187275,-0.0986957
4407,-0.169841,0.187412,-0.0985679
4408,-0.121754,0.187557,-0.0985128
4409,-0.0736883,0.187706,-0.0985206
4410,-0.0256997,0.187873,-0.0984973
4411,0.022226,0.18805,-0.0984437
4412,0.0700748,0.188213,-0.0984238
4413,0.117819,0.188363,-0.0983864
4414,0.165444,0.1885,-0.0983485
4415,0.212903,0.188594,-0.0982952
4416,0.260141,0.188631,-0.0981877
4417,0.306929,0.188626,-0.0982271
4418,0.353004,0.188703,-0.0984164
4419,0.39748,0.187924,-0.0984047
4420,0.441385,0.193811,-0.097934
4421,0.475,0.180004,-0.0990048
4422,-0.475,0.236933,-0.113506
4423,-0.435456,0.235971,-0.126943
4424,-0.387633,0.231028,-0.124574
4425,-0.339581,0.230045,-0.124115
4426,-0.291055,0.229704,-0.1235
4427,-0.242558,0.229575,-0.123177
4428,-0.194156,0.229652,-0.122955
4429,-0.145835,0.229801,-0.122794
4430,-0.0976246,0.229995,-0.122711
4431,-0.0495402,0.230212,-0.122646
4432,-0.00155124,0.230461,-0.122559
4433,0.0463612,0.23072,-0.122488
4434,0.094183,0.231007,-0.122427
4435,0.141903,0.231318,-0.122373
4436,0.189511,0.231639,-0.122413
4437,0.23703,0.231913,-0.122277
4438,0.284556,0.232198,-0.122293
4439,0.332029,0.232592,-0.12248
4440,0.379597,0.2326,-0.122805
4441,0.427475,0.237699,-0.1229
4442,0.475,0.222987,-0.121956
4443,-0.475,0.273247,-0.0946687
4444,-0.41914,0.274949,-0.0999362
4445,-0.366348,0.271905,-0.0995872
4446,-0.316319,0.271955,-0.0990691
4447,-0.267113,0.271817,-0.098796
4448,-0.218374,0.271937,-0.0985699
4449,-0.169841,0.272104,-0.0984026
4450,-0.12147,0.272381,-0.0982513
4451,-0.0732451,0.272721,-0.0981172
4452,-0.0251667,0.273083,-0.0979994
4453,0.0228257,0.273465,-0.0978746
4454,0.0707108,0.273937,-0.0977763
4455,0.118459,0.274502,-0.0977326
4456,0.166052,0.275071,-0.0977709
4457,0.213486,0.275606,-0.0977897
4458,0.260768,0.276111,-0.0976324
4459,0.307722,0.276755,-0.0977372
4460,0.354265,0.277222,-0.0979322
4461,0.399399,0.278193,-0.0978974
4462,0.447718,0.284884,-0.098734
4463,0.475,0.259375,-0.097242
4464,-0.475,0.309773,-0.117453
4465,-0.438667,0.31612,-0.126506
4466,-0.388144,0.312304,-0.12476
4467,-0.340316,0.3136,-0.12351
4468,-0.291386,0.313576,-0.123311
4469,-0.242693,0.313912,-0.122942
4470,-0.194035,0.314076,-0.122726
4471,-0.145542,0.314357,-0.122534
4472,-0.0971774,0.314674,-0.122335
4473,-0.0488968,0.315104,-0.122035
4474,-0.000704796,0.31567,-0.12171
4475,0.0473614,0.316163,-0.121446
4476,0.0952816,0.316944,-0.121282
4477,0.143006,0.317839,-0.121329
4478,0.190593,0.318821,-0.121456
4479,0.238113,0.319654,-0.121527
4480,0.285704,0.320631,-0.121279
4481,0.333195,0.321644,-0.121615
4482,0.380298,0.322787,-0.12156
4483,0.426839,0.328591,-0.122517
4484,0.475,0.309942,-0.121409
4485,-0.475,0.350482,-0.0945848
4486,-0.411565,0.35279,-0.100761
4487,-0.364568,0.356596,-0.0986722
4488,-0.315207,0.355526,-0.0989798
4489,-0.266615,0.356299,-0.098563
4490,-0.217878,0.3564,-0.098302
4491,-0.169357,0.356745,-0.0980577
4492,-0.120903,0.357052,-0.0978155
4493,-0.0724876,0.357369,-0.0974351
4494,-0.0239373,0.358022,-0.0967697
4495,0.0246421,0.358817,-0.0959939
4496,0.0726735,0.3604,-0.095638
4497,0.119942,0.361969,-0.096266
4498,0.167171,0.363295,-0.0969704
4499,0.214366,0.363996,-0.0973924
4500,0.262515,0.364336,-0.0966731
4501,0.310027,0.366429,-0.0961615
4502,0.356418,0.368468,-0.0962384
4503,0.400673,0.372488,-0.0971387
4504,0.449345,0.375982,-0.0976449
4505,0.475,0.346571,-0.0966313
4506,-0.475,0.390495,-0.117659
4507,-0.439134,0.383204,-0.128617
4508,-0.390802,0.398173,-0.12236
4509,-0.340215,0.39607,-0.123945
4510,-0.291626,0.397731,-0.123207
4511,-0.242388,0.39768,-0.122778
4512,-0.193705,0.398221,-0.12238
4513,-0.145137,0.398489,-0.122222
4514,-0.0968289,0.398801,-0.12203
4515,-0.0485656,0.398928,-0.121768
4516,-2.52389e-05,0.39887,-0.121068
4517,0.0498417,0.399106,-0.118851
4518,0.0991934,0.405739,-0.116921
4519,0.143828,0.407254,-0.120906
4520,0.189402,0.409411,-0.12267
4521,0.238346,0.40613,-0.122078
4522,0.288893,0.406951,-0.119997
4523,0.338006,0.412733,-0.118054
4524,0.383557,0.419161,-0.120217
4525,0.42939,0.427091,-0.120898
4526,0.475,0.400403,-0.120373
4527,-0.475,0.436553,-0.0927919
4528,-0.432168,0.428465,-0.100958
4529,-0.404136,0.475,-0.0977968
4530,-0.365675,0.436412,-0.0984308
4531,-0.314491,0.441308,-0.0984497
4532,-0.265476,0.44132,-0.0981809
4533,-0.217082,0.443367,-0.0978015
4534,-0.168617,0.44348,-0.0975237
4535,-0.120163,0.444154,-0.0970958
4536,-0.0714419,0.443613,-0.0963932
4537,-0.0221326,0.441568,-0.0952537
4538,0.0291689,0.437492,-0.0919399
4539,0.0799538,0.4594,-0.088469
4540,0.115184,0.487395,-0.0973009
4541,0.158915,0.451109,-0.102428
4542,0.210436,0.447799,-0.100357
4543,0.265373,0.444278,-0.0986327
4544,0.317809,0.456931,-0.0835528
4545,0.36224,0.467402,-0.0939041
4546,0.408397,0.473248,-0.0956666
4547,0.464593,0.473742,-0.0995855
4548,0.475,0.437761,-0.0958231
4549,-0.468743,0.468949,-0.119553
4550,-0.434422,0.475,-0.124919
4551,-0.378511,0.475,-0.128054
4552,-0.336254,0.475,-0.120897
4553,-0.288095,0.475,-0.121674
4554,-0.241135,0.475,-0.121673
4555,-0.192739,0.475,-0.121704
4556,-0.144673,0.475,-0.121667
4557,-0.0963796,0.475,-0.121324
4558,-0.048246,0.475,-0.120928
4559,-0.000973825,0.475,-0.121463
4560,0.044487,0.475,-0.123981
4561,0.0876953,0.475,-0.129587
4562,0.149081,0.49358,-0.113077
4563,0.196218,0.486059,-0.113321
4564,0.238013,0.486377,-0.117273
4565,0.281317,0.485245,-0.120619
4566,0.320909,0.493596,-0.120747
4567,0.369065,0.518473,-0.119895
4568,0.425126,0.523953,-0.122577
4569,0.477063,0.510758,-0.120165
4570,0.353348,0.560796,-0.101192
4571,0.396736,0.563986,-0.0988435
4572,0.456684,0.55977,-0.0999482
4573,0.494818,0.54244,-0.0947003
4574,-0.508615,-0.496337,-0.0508473
4575,-0.492183,-0.458696,-0.0433757
4576,-0.427027,-0.476489,-0.0530952
4577,-0.37162,-0.492746,-0.0456655
4578,-0.320064,-0.487447,-0.0535209
4579,-0.26773,-0.494274,-0.0494769
4580,-0.221157,-0.487796,-0.0482888
4581,-0.175001,-0.489245,-0.0465822
4582,-0.130842,-0.492913,-0.0398673
